日期,设备ID,理论产能(瓶),实际产能(瓶),产能利用率,运行效率,综合效率(OEE),故障次数,总故障时长(小时),备注
2025/8/19,PACKAGER_A_05,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_A_06,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_01,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_02,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_03,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_04,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_05,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_B_06,576000,168566,0.293,0.938,0.228,0,0,
2025/8/2,PACKAGER_A_01,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_A_02,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_A_03,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_A_04,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_A_05,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_A_06,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_B_01,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_B_02,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_B_03,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_B_04,576000,33420,0.058,0.0,0.0,0,0,
2025/8/2,PACKAGER_B_05,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,PACKAGER_B_06,576000,33420,0.058,0.938,0.045,0,0,
2025/8/2,FILLER_01,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_02,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_03,537600,36837,0.069,0.0,0.0,0,0,
2025/8/2,FILLER_04,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_05,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_06,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_07,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_08,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_09,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_10,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,FILLER_11,537600,36837,0.069,0.938,0.063,0,0,
2025/8/2,STERILIZER_01,556800,202150,0.363,0.938,0.334,0,0,
2025/8/2,STERILIZER_02,556800,202150,0.363,0.938,0.334,0,0,
2025/8/3,PACKAGER_A_01,576000,0,0.0,0.938,0.0,3,3,
2025/8/3,PACKAGER_A_02,576000,0,0.0,0.938,0.0,3,8,
2025/8/3,PACKAGER_A_03,576000,0,0.0,0.938,0.0,3,8,
2025/8/3,PACKAGER_A_04,576000,0,0.0,0.938,0.0,1,8,
2025/8/3,PACKAGER_A_05,576000,0,0.0,0.938,0.0,2,8,
2025/8/3,PACKAGER_A_06,576000,0,0.0,0.938,0.0,2,8,
2025/8/3,PACKAGER_B_01,576000,0,0.0,0.938,0.0,2,5,
2025/8/3,PACKAGER_B_02,576000,0,0.0,0.938,0.0,3,8,
2025/8/3,PACKAGER_B_03,576000,0,0.0,0.938,0.0,3,6,
2025/8/3,PACKAGER_B_04,576000,0,0.0,0.938,0.0,1,7,
2025/8/3,PACKAGER_B_05,576000,0,0.0,0.938,0.0,3,8,
2025/8/3,PACKAGER_B_06,576000,0,0.0,0.938,0.0,1,6,
2025/8/3,FILLER_01,537600,0,0.0,0.938,0.0,1,8,
2025/8/3,FILLER_02,537600,0,0.0,0.0,0.0,1,2,
2025/8/3,FILLER_03,537600,0,0.0,0.938,0.0,3,6,
2025/8/3,FILLER_04,537600,0,0.0,0.938,0.0,1,8,
2025/8/3,FILLER_05,537600,0,0.0,0.938,0.0,3,3,
2025/8/3,FILLER_06,537600,0,0.0,0.938,0.0,2,5,
2025/8/3,FILLER_07,537600,0,0.0,0.938,0.0,2,3,
2025/8/3,FILLER_08,537600,0,0.0,0.938,0.0,2,4,
2025/8/3,FILLER_09,537600,0,0.0,0.938,0.0,2,4,
2025/8/3,FILLER_10,537600,0,0.0,0.938,0.0,3,3,
2025/8/3,FILLER_11,537600,0,0.0,0.938,0.0,3,7,
2025/8/3,STERILIZER_01,556800,0,0.0,0.938,0.0,3,2,
2025/8/3,STERILIZER_02,556800,0,0.0,0.938,0.0,3,5,
2025/8/4,PACKAGER_A_01,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_A_02,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_A_03,576000,334675,0.581,0.0,0.0,0,0,
2025/8/4,PACKAGER_A_04,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_A_05,576000,334675,0.581,0.0,0.0,0,0,
2025/8/4,PACKAGER_A_06,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_01,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_02,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_03,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_04,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_05,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,PACKAGER_B_06,576000,334675,0.581,0.938,0.452,0,0,
2025/8/4,FILLER_01,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_02,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_03,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_04,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_05,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_06,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_07,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_08,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_09,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_10,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,FILLER_11,537600,292323,0.544,0.938,0.5,0,0,
2025/8/4,STERILIZER_01,556800,1604260,1.0,0.938,0.919,0,0,
2025/8/4,STERILIZER_02,556800,1604260,1.0,0.938,0.919,0,0,
2025/8/5,PACKAGER_A_01,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_A_02,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_A_03,576000,327328,0.568,0.0,0.0,0,0,
2025/8/5,PACKAGER_A_04,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_A_05,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_A_06,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_B_01,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_B_02,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_B_03,576000,327328,0.568,0.0,0.0,0,0,
2025/8/5,PACKAGER_B_04,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_B_05,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,PACKAGER_B_06,576000,327328,0.568,0.938,0.442,0,0,
2025/8/5,FILLER_01,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_02,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_03,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_04,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_05,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_06,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_07,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_08,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_09,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_10,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,FILLER_11,537600,367838,0.684,0.938,0.629,0,0,
2025/8/5,STERILIZER_01,556800,2018677,1.0,0.938,0.919,0,0,
2025/8/5,STERILIZER_02,556800,2018677,1.0,0.938,0.919,0,0,
2025/8/6,PACKAGER_A_01,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_A_02,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_A_03,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_A_04,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_A_05,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_A_06,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_B_01,576000,367905,0.639,0.0,0.0,0,0,
2025/8/6,PACKAGER_B_02,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_B_03,576000,367905,0.639,0.0,0.0,0,0,
2025/8/6,PACKAGER_B_04,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_B_05,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,PACKAGER_B_06,576000,367905,0.639,0.938,0.497,0,0,
2025/8/6,FILLER_01,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_02,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_03,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_04,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_05,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_06,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_07,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_08,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_09,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_10,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,FILLER_11,537600,402932,0.75,0.938,0.689,0,0,
2025/8/6,STERILIZER_01,556800,2211224,1.0,0.938,0.919,0,0,
2025/8/6,STERILIZER_02,556800,2211224,1.0,0.938,0.919,0,0,
2025/8/7,PACKAGER_A_01,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_A_02,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_A_03,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_A_04,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_A_05,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_A_06,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_01,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_02,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_03,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_04,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_05,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,PACKAGER_B_06,576000,402936,0.7,0.938,0.544,0,0,
2025/8/7,FILLER_01,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_02,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_03,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_04,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_05,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_06,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_07,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_08,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_09,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_10,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,FILLER_11,537600,403498,0.751,0.938,0.69,0,0,
2025/8/7,STERILIZER_01,556800,2214575,1.0,0.938,0.919,0,0,
2025/8/7,STERILIZER_02,556800,2214575,1.0,0.938,0.919,0,0,
2025/8/8,PACKAGER_A_01,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_A_02,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_A_03,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_A_04,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_A_05,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_A_06,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_01,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_02,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_03,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_04,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_05,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,PACKAGER_B_06,576000,368218,0.639,0.938,0.497,0,0,
2025/8/8,FILLER_01,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_02,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_03,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_04,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_05,537600,440426,0.819,0.0,0.0,0,0,
2025/8/8,FILLER_06,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_07,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_08,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_09,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_10,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,FILLER_11,537600,440426,0.819,0.938,0.753,0,0,
2025/8/8,STERILIZER_01,556800,2417125,1.0,0.938,0.919,0,0,
2025/8/8,STERILIZER_02,556800,2417125,1.0,0.938,0.919,0,0,
2025/8/9,PACKAGER_A_01,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_A_02,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_A_03,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_A_04,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_A_05,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_A_06,576000,368486,0.64,0.0,0.0,0,0,
2025/8/9,PACKAGER_B_01,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_B_02,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_B_03,576000,368486,0.64,0.0,0.0,0,0,
2025/8/9,PACKAGER_B_04,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_B_05,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,PACKAGER_B_06,576000,368486,0.64,0.938,0.498,0,0,
2025/8/9,FILLER_01,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_02,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_03,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_04,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_05,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_06,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_07,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_08,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_09,537600,367910,0.684,0.0,0.0,0,0,
2025/8/9,FILLER_10,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,FILLER_11,537600,367910,0.684,0.938,0.629,0,0,
2025/8/9,STERILIZER_01,556800,2019053,1.0,0.0,0.0,0,0,
2025/8/9,STERILIZER_02,556800,2019053,1.0,0.938,0.919,0,0,
